,Sample Name,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
0,A1,af_src001,A1,A1,2000,dest_plate,384PP_AQ_BP
1,A1,af_src001,A1,A2,2000,dest_plate,384PP_AQ_BP
2,A1,af_src001,A1,A3,2000,dest_plate,384PP_AQ_BP
3,A1,af_src001,A1,A4,2000,dest_plate,384PP_AQ_BP
4,A1,af_src001,A1,A5,2000,dest_plate,384PP_AQ_BP
5,A1,af_src001,A1,A6,2000,dest_plate,384PP_AQ_BP
6,A1,af_src001,A1,A7,2000,dest_plate,384PP_AQ_BP
7,A1,af_src001,A1,A8,2000,dest_plate,384PP_AQ_BP
8,A1,af_src001,A1,A9,2000,dest_plate,384PP_AQ_BP
9,A2,af_src001,A3,A10,2000,dest_plate,384PP_AQ_BP
10,A2,af_src001,A3,A11,2000,dest_plate,384PP_AQ_BP
11,A2,af_src001,A3,A12,2000,dest_plate,384PP_AQ_BP
12,A2,af_src001,A3,A13,2000,dest_plate,384PP_AQ_BP
13,A2,af_src001,A3,A14,2000,dest_plate,384PP_AQ_BP
14,A2,af_src001,A3,A15,2000,dest_plate,384PP_AQ_BP
15,A2,af_src001,A3,A16,2000,dest_plate,384PP_AQ_BP
16,A2,af_src001,A3,A17,2000,dest_plate,384PP_AQ_BP
17,A2,af_src001,A3,A18,2000,dest_plate,384PP_AQ_BP
18,A3,af_src001,A5,A19,2000,dest_plate,384PP_AQ_BP
19,A3,af_src001,A5,A20,2000,dest_plate,384PP_AQ_BP
20,A3,af_src001,A5,A21,2000,dest_plate,384PP_AQ_BP
21,A3,af_src001,A5,A22,2000,dest_plate,384PP_AQ_BP
22,A3,af_src001,A5,A23,2000,dest_plate,384PP_AQ_BP
23,A3,af_src001,A5,A24,2000,dest_plate,384PP_AQ_BP
24,A3,af_src001,A5,B1,2000,dest_plate,384PP_AQ_BP
25,A3,af_src001,A5,B2,2000,dest_plate,384PP_AQ_BP
26,A3,af_src001,A5,B3,2000,dest_plate,384PP_AQ_BP
27,A4,af_src001,A7,B4,2000,dest_plate,384PP_AQ_BP
28,A4,af_src001,A7,B5,2000,dest_plate,384PP_AQ_BP
29,A4,af_src001,A7,B6,2000,dest_plate,384PP_AQ_BP
30,A4,af_src001,A7,B7,2000,dest_plate,384PP_AQ_BP
31,A4,af_src001,A7,B8,2000,dest_plate,384PP_AQ_BP
32,A4,af_src001,A7,B9,2000,dest_plate,384PP_AQ_BP
33,A4,af_src001,A7,B10,2000,dest_plate,384PP_AQ_BP
34,A4,af_src001,A7,B11,2000,dest_plate,384PP_AQ_BP
35,A4,af_src001,A7,B12,2000,dest_plate,384PP_AQ_BP
36,A5,af_src001,A9,B13,2000,dest_plate,384PP_AQ_BP
37,A5,af_src001,A9,B14,2000,dest_plate,384PP_AQ_BP
38,A5,af_src001,A9,B15,2000,dest_plate,384PP_AQ_BP
39,A5,af_src001,A9,B16,2000,dest_plate,384PP_AQ_BP
40,A5,af_src001,A9,B17,2000,dest_plate,384PP_AQ_BP
41,A5,af_src001,A9,B18,2000,dest_plate,384PP_AQ_BP
42,A5,af_src001,A9,B19,2000,dest_plate,384PP_AQ_BP
43,A5,af_src001,A9,B20,2000,dest_plate,384PP_AQ_BP
44,A5,af_src001,A9,B21,2000,dest_plate,384PP_AQ_BP
45,A6,af_src001,A11,B22,2000,dest_plate,384PP_AQ_BP
46,A6,af_src001,A11,B23,2000,dest_plate,384PP_AQ_BP
47,A6,af_src001,A11,B24,2000,dest_plate,384PP_AQ_BP
48,A6,af_src001,A11,C1,2000,dest_plate,384PP_AQ_BP
49,A6,af_src001,A11,C2,2000,dest_plate,384PP_AQ_BP
50,A6,af_src001,A11,C3,2000,dest_plate,384PP_AQ_BP
51,A6,af_src001,A11,C4,2000,dest_plate,384PP_AQ_BP
52,A6,af_src001,A11,C5,2000,dest_plate,384PP_AQ_BP
53,A6,af_src001,A11,C6,2000,dest_plate,384PP_AQ_BP
54,A7,af_src001,A13,C7,2000,dest_plate,384PP_AQ_BP
55,A7,af_src001,A13,C8,2000,dest_plate,384PP_AQ_BP
56,A7,af_src001,A13,C9,2000,dest_plate,384PP_AQ_BP
57,A7,af_src001,A13,C10,2000,dest_plate,384PP_AQ_BP
58,A7,af_src001,A13,C11,2000,dest_plate,384PP_AQ_BP
59,A7,af_src001,A13,C12,2000,dest_plate,384PP_AQ_BP
60,A7,af_src001,A13,C13,2000,dest_plate,384PP_AQ_BP
61,A7,af_src001,A13,C14,2000,dest_plate,384PP_AQ_BP
62,A7,af_src001,A13,C15,2000,dest_plate,384PP_AQ_BP
63,A8,af_src001,A15,C16,2000,dest_plate,384PP_AQ_BP
64,A8,af_src001,A15,C17,2000,dest_plate,384PP_AQ_BP
65,A8,af_src001,A15,C18,2000,dest_plate,384PP_AQ_BP
66,A8,af_src001,A15,C19,2000,dest_plate,384PP_AQ_BP
67,A8,af_src001,A15,C20,2000,dest_plate,384PP_AQ_BP
68,A8,af_src001,A15,C21,2000,dest_plate,384PP_AQ_BP
69,A8,af_src001,A15,C22,2000,dest_plate,384PP_AQ_BP
70,A8,af_src001,A15,C23,2000,dest_plate,384PP_AQ_BP
71,A8,af_src001,A15,C24,2000,dest_plate,384PP_AQ_BP
72,A9,af_src001,A17,D1,2000,dest_plate,384PP_AQ_BP
73,A9,af_src001,A17,D2,2000,dest_plate,384PP_AQ_BP
74,A9,af_src001,A17,D3,2000,dest_plate,384PP_AQ_BP
75,A9,af_src001,A17,D4,2000,dest_plate,384PP_AQ_BP
76,A9,af_src001,A17,D5,2000,dest_plate,384PP_AQ_BP
77,A9,af_src001,A17,D6,2000,dest_plate,384PP_AQ_BP
78,A9,af_src001,A17,D7,2000,dest_plate,384PP_AQ_BP
79,A9,af_src001,A17,D8,2000,dest_plate,384PP_AQ_BP
80,A9,af_src001,A17,D9,2000,dest_plate,384PP_AQ_BP
81,A10,af_src001,A19,D10,2000,dest_plate,384PP_AQ_BP
82,A10,af_src001,A19,D11,2000,dest_plate,384PP_AQ_BP
83,A10,af_src001,A19,D12,2000,dest_plate,384PP_AQ_BP
84,A10,af_src001,A19,D13,2000,dest_plate,384PP_AQ_BP
85,A10,af_src001,A19,D14,2000,dest_plate,384PP_AQ_BP
86,A10,af_src001,A19,D15,2000,dest_plate,384PP_AQ_BP
87,A10,af_src001,A19,D16,2000,dest_plate,384PP_AQ_BP
88,A10,af_src001,A19,D17,2000,dest_plate,384PP_AQ_BP
89,A10,af_src001,A19,D18,2000,dest_plate,384PP_AQ_BP
90,A11,af_src001,A21,D19,2000,dest_plate,384PP_AQ_BP
91,A11,af_src001,A21,D20,2000,dest_plate,384PP_AQ_BP
92,A11,af_src001,A21,D21,2000,dest_plate,384PP_AQ_BP
93,A11,af_src001,A21,D22,2000,dest_plate,384PP_AQ_BP
94,A11,af_src001,A21,D23,2000,dest_plate,384PP_AQ_BP
95,A11,af_src001,A21,D24,2000,dest_plate,384PP_AQ_BP
96,A11,af_src001,A21,E1,2000,dest_plate,384PP_AQ_BP
97,A11,af_src001,A21,E2,2000,dest_plate,384PP_AQ_BP
98,A11,af_src001,A21,E3,2000,dest_plate,384PP_AQ_BP
99,A12,af_src001,A23,E4,2000,dest_plate,384PP_AQ_BP
100,A12,af_src001,A23,E5,2000,dest_plate,384PP_AQ_BP
101,A12,af_src001,A23,E6,2000,dest_plate,384PP_AQ_BP
102,A12,af_src001,A23,E7,2000,dest_plate,384PP_AQ_BP
103,A12,af_src001,A23,E8,2000,dest_plate,384PP_AQ_BP
104,A12,af_src001,A23,E9,2000,dest_plate,384PP_AQ_BP
105,A12,af_src001,A23,E10,2000,dest_plate,384PP_AQ_BP
106,A12,af_src001,A23,E11,2000,dest_plate,384PP_AQ_BP
107,A12,af_src001,A23,E12,2000,dest_plate,384PP_AQ_BP
108,B1,af_src001,B1,E13,2000,dest_plate,384PP_AQ_BP
109,B1,af_src001,B1,E14,2000,dest_plate,384PP_AQ_BP
110,B1,af_src001,B1,E15,2000,dest_plate,384PP_AQ_BP
111,B1,af_src001,B1,E16,2000,dest_plate,384PP_AQ_BP
112,B1,af_src001,B1,E17,2000,dest_plate,384PP_AQ_BP
113,B1,af_src001,B1,E18,2000,dest_plate,384PP_AQ_BP
114,B1,af_src001,B1,E19,2000,dest_plate,384PP_AQ_BP
115,B1,af_src001,B1,E20,2000,dest_plate,384PP_AQ_BP
116,B1,af_src001,B1,E21,2000,dest_plate,384PP_AQ_BP
117,B2,af_src001,B3,E22,2000,dest_plate,384PP_AQ_BP
118,B2,af_src001,B3,E23,2000,dest_plate,384PP_AQ_BP
119,B2,af_src001,B3,E24,2000,dest_plate,384PP_AQ_BP
120,B2,af_src001,B3,F1,2000,dest_plate,384PP_AQ_BP
121,B2,af_src001,B3,F2,2000,dest_plate,384PP_AQ_BP
122,B2,af_src001,B3,F3,2000,dest_plate,384PP_AQ_BP
123,B2,af_src001,B3,F4,2000,dest_plate,384PP_AQ_BP
124,B2,af_src001,B3,F5,2000,dest_plate,384PP_AQ_BP
125,B2,af_src001,B3,F6,2000,dest_plate,384PP_AQ_BP
126,B3,af_src001,B5,F7,2000,dest_plate,384PP_AQ_BP
127,B3,af_src001,B5,F8,2000,dest_plate,384PP_AQ_BP
128,B3,af_src001,B5,F9,2000,dest_plate,384PP_AQ_BP
129,B3,af_src001,B5,F10,2000,dest_plate,384PP_AQ_BP
130,B3,af_src001,B5,F11,2000,dest_plate,384PP_AQ_BP
131,B3,af_src001,B5,F12,2000,dest_plate,384PP_AQ_BP
132,B3,af_src001,B5,F13,2000,dest_plate,384PP_AQ_BP
133,B3,af_src001,B5,F14,2000,dest_plate,384PP_AQ_BP
134,B3,af_src001,B5,F15,2000,dest_plate,384PP_AQ_BP
135,B4,af_src001,B7,F16,2000,dest_plate,384PP_AQ_BP
136,B4,af_src001,B7,F17,2000,dest_plate,384PP_AQ_BP
137,B4,af_src001,B7,F18,2000,dest_plate,384PP_AQ_BP
138,B4,af_src001,B7,F19,2000,dest_plate,384PP_AQ_BP
139,B4,af_src001,B7,F20,2000,dest_plate,384PP_AQ_BP
140,B4,af_src001,B7,F21,2000,dest_plate,384PP_AQ_BP
141,B4,af_src001,B7,F22,2000,dest_plate,384PP_AQ_BP
142,B4,af_src001,B7,F23,2000,dest_plate,384PP_AQ_BP
143,B4,af_src001,B7,F24,2000,dest_plate,384PP_AQ_BP
144,B5,af_src001,B9,G1,2000,dest_plate,384PP_AQ_BP
145,B5,af_src001,B9,G2,2000,dest_plate,384PP_AQ_BP
146,B5,af_src001,B9,G3,2000,dest_plate,384PP_AQ_BP
147,B5,af_src001,B9,G4,2000,dest_plate,384PP_AQ_BP
148,B5,af_src001,B9,G5,2000,dest_plate,384PP_AQ_BP
149,B5,af_src001,B9,G6,2000,dest_plate,384PP_AQ_BP
150,B5,af_src001,B9,G7,2000,dest_plate,384PP_AQ_BP
151,B5,af_src001,B9,G8,2000,dest_plate,384PP_AQ_BP
152,B5,af_src001,B9,G9,2000,dest_plate,384PP_AQ_BP
153,B6,af_src001,B11,G10,2000,dest_plate,384PP_AQ_BP
154,B6,af_src001,B11,G11,2000,dest_plate,384PP_AQ_BP
155,B6,af_src001,B11,G12,2000,dest_plate,384PP_AQ_BP
156,B6,af_src001,B11,G13,2000,dest_plate,384PP_AQ_BP
157,B6,af_src001,B11,G14,2000,dest_plate,384PP_AQ_BP
158,B6,af_src001,B11,G15,2000,dest_plate,384PP_AQ_BP
159,B6,af_src001,B11,G16,2000,dest_plate,384PP_AQ_BP
160,B6,af_src001,B11,G17,2000,dest_plate,384PP_AQ_BP
161,B6,af_src001,B11,G18,2000,dest_plate,384PP_AQ_BP
162,B7,af_src001,B13,G19,2000,dest_plate,384PP_AQ_BP
163,B7,af_src001,B13,G20,2000,dest_plate,384PP_AQ_BP
164,B7,af_src001,B13,G21,2000,dest_plate,384PP_AQ_BP
165,B7,af_src001,B13,G22,2000,dest_plate,384PP_AQ_BP
166,B7,af_src001,B13,G23,2000,dest_plate,384PP_AQ_BP
167,B7,af_src001,B13,G24,2000,dest_plate,384PP_AQ_BP
168,B7,af_src001,B13,H1,2000,dest_plate,384PP_AQ_BP
169,B7,af_src001,B13,H2,2000,dest_plate,384PP_AQ_BP
170,B7,af_src001,B13,H3,2000,dest_plate,384PP_AQ_BP
171,B8,af_src001,B15,H4,2000,dest_plate,384PP_AQ_BP
172,B8,af_src001,B15,H5,2000,dest_plate,384PP_AQ_BP
173,B8,af_src001,B15,H6,2000,dest_plate,384PP_AQ_BP
174,B8,af_src001,B15,H7,2000,dest_plate,384PP_AQ_BP
175,B8,af_src001,B15,H8,2000,dest_plate,384PP_AQ_BP
176,B8,af_src001,B15,H9,2000,dest_plate,384PP_AQ_BP
177,B8,af_src001,B15,H10,2000,dest_plate,384PP_AQ_BP
178,B8,af_src001,B15,H11,2000,dest_plate,384PP_AQ_BP
179,B8,af_src001,B15,H12,2000,dest_plate,384PP_AQ_BP
180,B9,af_src001,B17,H13,2000,dest_plate,384PP_AQ_BP
181,B9,af_src001,B17,H14,2000,dest_plate,384PP_AQ_BP
182,B9,af_src001,B17,H15,2000,dest_plate,384PP_AQ_BP
183,B9,af_src001,B17,H16,2000,dest_plate,384PP_AQ_BP
184,B9,af_src001,B17,H17,2000,dest_plate,384PP_AQ_BP
185,B9,af_src001,B17,H18,2000,dest_plate,384PP_AQ_BP
186,B9,af_src001,B17,H19,2000,dest_plate,384PP_AQ_BP
187,B9,af_src001,B17,H20,2000,dest_plate,384PP_AQ_BP
188,B9,af_src001,B17,H21,2000,dest_plate,384PP_AQ_BP
189,B10,af_src001,B19,H22,2000,dest_plate,384PP_AQ_BP
190,B10,af_src001,B19,H23,2000,dest_plate,384PP_AQ_BP
191,B10,af_src001,B19,H24,2000,dest_plate,384PP_AQ_BP
192,B10,af_src001,B19,I1,2000,dest_plate,384PP_AQ_BP
193,B10,af_src001,B19,I2,2000,dest_plate,384PP_AQ_BP
194,B10,af_src001,B19,I3,2000,dest_plate,384PP_AQ_BP
195,B10,af_src001,B19,I4,2000,dest_plate,384PP_AQ_BP
196,B10,af_src001,B19,I5,2000,dest_plate,384PP_AQ_BP
197,B10,af_src001,B19,I6,2000,dest_plate,384PP_AQ_BP
198,B11,af_src001,B21,I7,2000,dest_plate,384PP_AQ_BP
199,B11,af_src001,B21,I8,2000,dest_plate,384PP_AQ_BP
200,B11,af_src001,B21,I9,2000,dest_plate,384PP_AQ_BP
201,B11,af_src001,B21,I10,2000,dest_plate,384PP_AQ_BP
202,B11,af_src001,B21,I11,2000,dest_plate,384PP_AQ_BP
203,B11,af_src001,B21,I12,2000,dest_plate,384PP_AQ_BP
204,B11,af_src001,B21,I13,2000,dest_plate,384PP_AQ_BP
205,B11,af_src001,B21,I14,2000,dest_plate,384PP_AQ_BP
206,B11,af_src001,B21,I15,2000,dest_plate,384PP_AQ_BP
207,B12,af_src001,B23,I16,2000,dest_plate,384PP_AQ_BP
208,B12,af_src001,B23,I17,2000,dest_plate,384PP_AQ_BP
209,B12,af_src001,B23,I18,2000,dest_plate,384PP_AQ_BP
210,B12,af_src001,B23,I19,2000,dest_plate,384PP_AQ_BP
211,B12,af_src001,B23,I20,2000,dest_plate,384PP_AQ_BP
212,B12,af_src001,B23,I21,2000,dest_plate,384PP_AQ_BP
213,B12,af_src001,B23,I22,2000,dest_plate,384PP_AQ_BP
214,B12,af_src001,B23,I23,2000,dest_plate,384PP_AQ_BP
215,B12,af_src001,B23,I24,2000,dest_plate,384PP_AQ_BP
216,C1,af_src001,C1,J1,2000,dest_plate,384PP_AQ_BP
217,C1,af_src001,C1,J2,2000,dest_plate,384PP_AQ_BP
218,C1,af_src001,C1,J3,2000,dest_plate,384PP_AQ_BP
219,C1,af_src001,C1,J4,2000,dest_plate,384PP_AQ_BP
220,C1,af_src001,C1,J5,2000,dest_plate,384PP_AQ_BP
221,C1,af_src001,C1,J6,2000,dest_plate,384PP_AQ_BP
222,C1,af_src001,C1,J7,2000,dest_plate,384PP_AQ_BP
223,C1,af_src001,C1,J8,2000,dest_plate,384PP_AQ_BP
224,C1,af_src001,C1,J9,2000,dest_plate,384PP_AQ_BP
225,C2,af_src001,C3,J10,2000,dest_plate,384PP_AQ_BP
226,C2,af_src001,C3,J11,2000,dest_plate,384PP_AQ_BP
227,C2,af_src001,C3,J12,2000,dest_plate,384PP_AQ_BP
228,C2,af_src001,C3,J13,2000,dest_plate,384PP_AQ_BP
229,C2,af_src001,C3,J14,2000,dest_plate,384PP_AQ_BP
230,C2,af_src001,C3,J15,2000,dest_plate,384PP_AQ_BP
231,C2,af_src001,C3,J16,2000,dest_plate,384PP_AQ_BP
232,C2,af_src001,C3,J17,2000,dest_plate,384PP_AQ_BP
233,C2,af_src001,C3,J18,2000,dest_plate,384PP_AQ_BP
234,C3,af_src001,C5,J19,2000,dest_plate,384PP_AQ_BP
235,C3,af_src001,C5,J20,2000,dest_plate,384PP_AQ_BP
236,C3,af_src001,C5,J21,2000,dest_plate,384PP_AQ_BP
237,C3,af_src001,C5,J22,2000,dest_plate,384PP_AQ_BP
238,C3,af_src001,C5,J23,2000,dest_plate,384PP_AQ_BP
239,C3,af_src001,C5,J24,2000,dest_plate,384PP_AQ_BP
240,C3,af_src001,C5,K1,2000,dest_plate,384PP_AQ_BP
241,C3,af_src001,C5,K2,2000,dest_plate,384PP_AQ_BP
242,C3,af_src001,C5,K3,2000,dest_plate,384PP_AQ_BP
243,C4,af_src001,C7,K4,2000,dest_plate,384PP_AQ_BP
244,C4,af_src001,C7,K5,2000,dest_plate,384PP_AQ_BP
245,C4,af_src001,C7,K6,2000,dest_plate,384PP_AQ_BP
246,C4,af_src001,C7,K7,2000,dest_plate,384PP_AQ_BP
247,C4,af_src001,C7,K8,2000,dest_plate,384PP_AQ_BP
248,C4,af_src001,C7,K9,2000,dest_plate,384PP_AQ_BP
249,C4,af_src001,C7,K10,2000,dest_plate,384PP_AQ_BP
250,C4,af_src001,C7,K11,2000,dest_plate,384PP_AQ_BP
251,C4,af_src001,C7,K12,2000,dest_plate,384PP_AQ_BP
252,C5,af_src001,C9,K13,2000,dest_plate,384PP_AQ_BP
253,C5,af_src001,C9,K14,2000,dest_plate,384PP_AQ_BP
254,C5,af_src001,C9,K15,2000,dest_plate,384PP_AQ_BP
255,C5,af_src001,C9,K16,2000,dest_plate,384PP_AQ_BP
256,C5,af_src001,C9,K17,2000,dest_plate,384PP_AQ_BP
257,C5,af_src001,C9,K18,2000,dest_plate,384PP_AQ_BP
258,C5,af_src001,C9,K19,2000,dest_plate,384PP_AQ_BP
259,C5,af_src001,C9,K20,2000,dest_plate,384PP_AQ_BP
260,C5,af_src001,C9,K21,2000,dest_plate,384PP_AQ_BP
261,C6,af_src001,C11,K22,2000,dest_plate,384PP_AQ_BP
262,C6,af_src001,C11,K23,2000,dest_plate,384PP_AQ_BP
263,C6,af_src001,C11,K24,2000,dest_plate,384PP_AQ_BP
264,C6,af_src001,C11,L1,2000,dest_plate,384PP_AQ_BP
265,C6,af_src001,C11,L2,2000,dest_plate,384PP_AQ_BP
266,C6,af_src001,C11,L3,2000,dest_plate,384PP_AQ_BP
267,C6,af_src001,C11,L4,2000,dest_plate,384PP_AQ_BP
268,C6,af_src001,C11,L5,2000,dest_plate,384PP_AQ_BP
269,C6,af_src001,C11,L6,2000,dest_plate,384PP_AQ_BP
270,C7,af_src001,C13,L7,2000,dest_plate,384PP_AQ_BP
271,C7,af_src001,C13,L8,2000,dest_plate,384PP_AQ_BP
272,C7,af_src001,C13,L9,2000,dest_plate,384PP_AQ_BP
273,C7,af_src001,C13,L10,2000,dest_plate,384PP_AQ_BP
274,C7,af_src001,C13,L11,2000,dest_plate,384PP_AQ_BP
275,C7,af_src001,C13,L12,2000,dest_plate,384PP_AQ_BP
276,C7,af_src001,C13,L13,2000,dest_plate,384PP_AQ_BP
277,C7,af_src001,C13,L14,2000,dest_plate,384PP_AQ_BP
278,C7,af_src001,C13,L15,2000,dest_plate,384PP_AQ_BP
279,C8,af_src001,C15,L16,2000,dest_plate,384PP_AQ_BP
280,C8,af_src001,C15,L17,2000,dest_plate,384PP_AQ_BP
281,C8,af_src001,C15,L18,2000,dest_plate,384PP_AQ_BP
282,C8,af_src001,C15,L19,2000,dest_plate,384PP_AQ_BP
283,C8,af_src001,C15,L20,2000,dest_plate,384PP_AQ_BP
284,C8,af_src001,C15,L21,2000,dest_plate,384PP_AQ_BP
285,C8,af_src001,C15,L22,2000,dest_plate,384PP_AQ_BP
286,C8,af_src001,C15,L23,2000,dest_plate,384PP_AQ_BP
287,C8,af_src001,C15,L24,2000,dest_plate,384PP_AQ_BP
288,C9,af_src001,C17,M1,2000,dest_plate,384PP_AQ_BP
289,C9,af_src001,C17,M2,2000,dest_plate,384PP_AQ_BP
290,C9,af_src001,C17,M3,2000,dest_plate,384PP_AQ_BP
291,C9,af_src001,C17,M4,2000,dest_plate,384PP_AQ_BP
292,C9,af_src001,C17,M5,2000,dest_plate,384PP_AQ_BP
293,C9,af_src001,C17,M6,2000,dest_plate,384PP_AQ_BP
294,C9,af_src001,C17,M7,2000,dest_plate,384PP_AQ_BP
295,C9,af_src001,C17,M8,2000,dest_plate,384PP_AQ_BP
296,C9,af_src001,C17,M9,2000,dest_plate,384PP_AQ_BP
297,C10,af_src001,C19,M10,2000,dest_plate,384PP_AQ_BP
298,C10,af_src001,C19,M11,2000,dest_plate,384PP_AQ_BP
299,C10,af_src001,C19,M12,2000,dest_plate,384PP_AQ_BP
300,C10,af_src001,C19,M13,2000,dest_plate,384PP_AQ_BP
301,C10,af_src001,C19,M14,2000,dest_plate,384PP_AQ_BP
302,C10,af_src001,C19,M15,2000,dest_plate,384PP_AQ_BP
303,C10,af_src001,C19,M16,2000,dest_plate,384PP_AQ_BP
304,C10,af_src001,C19,M17,2000,dest_plate,384PP_AQ_BP
305,C10,af_src001,C19,M18,2000,dest_plate,384PP_AQ_BP
306,C11,af_src001,C21,M19,2000,dest_plate,384PP_AQ_BP
307,C11,af_src001,C21,M20,2000,dest_plate,384PP_AQ_BP
308,C11,af_src001,C21,M21,2000,dest_plate,384PP_AQ_BP
309,C11,af_src001,C21,M22,2000,dest_plate,384PP_AQ_BP
310,C11,af_src001,C21,M23,2000,dest_plate,384PP_AQ_BP
311,C11,af_src001,C21,M24,2000,dest_plate,384PP_AQ_BP
312,C11,af_src001,C21,N1,2000,dest_plate,384PP_AQ_BP
313,C11,af_src001,C21,N2,2000,dest_plate,384PP_AQ_BP
314,C11,af_src001,C21,N3,2000,dest_plate,384PP_AQ_BP
315,C12,af_src001,C23,N4,2000,dest_plate,384PP_AQ_BP
316,C12,af_src001,C23,N5,2000,dest_plate,384PP_AQ_BP
317,C12,af_src001,C23,N6,2000,dest_plate,384PP_AQ_BP
318,C12,af_src001,C23,N7,2000,dest_plate,384PP_AQ_BP
319,C12,af_src001,C23,N8,2000,dest_plate,384PP_AQ_BP
320,C12,af_src001,C23,N9,2000,dest_plate,384PP_AQ_BP
321,C12,af_src001,C23,N10,2000,dest_plate,384PP_AQ_BP
322,C12,af_src001,C23,N11,2000,dest_plate,384PP_AQ_BP
323,C12,af_src001,C23,N12,2000,dest_plate,384PP_AQ_BP
324,D1,af_src001,D1,N13,2000,dest_plate,384PP_AQ_BP
325,D1,af_src001,D1,N14,2000,dest_plate,384PP_AQ_BP
326,D1,af_src001,D1,N15,2000,dest_plate,384PP_AQ_BP
327,D1,af_src001,D1,N16,2000,dest_plate,384PP_AQ_BP
328,D1,af_src001,D1,N17,2000,dest_plate,384PP_AQ_BP
329,D1,af_src001,D1,N18,2000,dest_plate,384PP_AQ_BP
330,D1,af_src001,D1,N19,2000,dest_plate,384PP_AQ_BP
331,D1,af_src001,D1,N20,2000,dest_plate,384PP_AQ_BP
332,D1,af_src001,D1,N21,2000,dest_plate,384PP_AQ_BP
333,D2,af_src001,D3,N22,2000,dest_plate,384PP_AQ_BP
334,D2,af_src001,D3,N23,2000,dest_plate,384PP_AQ_BP
335,D2,af_src001,D3,N24,2000,dest_plate,384PP_AQ_BP
336,D2,af_src001,D3,O1,2000,dest_plate,384PP_AQ_BP
337,D2,af_src001,D3,O2,2000,dest_plate,384PP_AQ_BP
338,D2,af_src001,D3,O3,2000,dest_plate,384PP_AQ_BP
339,D2,af_src001,D3,O4,2000,dest_plate,384PP_AQ_BP
340,D2,af_src001,D3,O5,2000,dest_plate,384PP_AQ_BP
341,D2,af_src001,D3,O6,2000,dest_plate,384PP_AQ_BP
342,D3,af_src001,D5,O7,2000,dest_plate,384PP_AQ_BP
343,D3,af_src001,D5,O8,2000,dest_plate,384PP_AQ_BP
344,D3,af_src001,D5,O9,2000,dest_plate,384PP_AQ_BP
