,Sample Name,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
684,antigen,af_src001,I1,A19,2000,dest_plate,384PP_AQ_BP
685,antigen,af_src001,I1,A20,800,dest_plate,384PP_AQ_BP
686,antigen,af_src001,I1,A21,450,dest_plate,384PP_AQ_BP
687,antigen,af_src001,I1,A22,250,dest_plate,384PP_AQ_BP
688,antigen,af_src001,I1,A23,150,dest_plate,384PP_AQ_BP
689,antigen,af_src001,I1,A24,50,dest_plate,384PP_AQ_BP
690,antigen,af_src001,I1,B4,2000,dest_plate,384PP_AQ_BP
691,antigen,af_src001,I1,B5,800,dest_plate,384PP_AQ_BP
692,antigen,af_src001,I1,B6,450,dest_plate,384PP_AQ_BP
693,antigen,af_src001,I1,B7,250,dest_plate,384PP_AQ_BP
694,antigen,af_src001,I1,B8,150,dest_plate,384PP_AQ_BP
695,antigen,af_src001,I1,B9,50,dest_plate,384PP_AQ_BP
696,antigen,af_src001,I1,B13,2000,dest_plate,384PP_AQ_BP
697,antigen,af_src001,I1,B14,800,dest_plate,384PP_AQ_BP
698,antigen,af_src001,I1,B15,450,dest_plate,384PP_AQ_BP
699,antigen,af_src001,I1,B16,250,dest_plate,384PP_AQ_BP
700,antigen,af_src001,I1,B17,150,dest_plate,384PP_AQ_BP
701,antigen,af_src001,I1,B18,50,dest_plate,384PP_AQ_BP
702,antigen,af_src001,I1,B22,2000,dest_plate,384PP_AQ_BP
703,antigen,af_src001,I1,B23,800,dest_plate,384PP_AQ_BP
704,antigen,af_src001,I1,B24,450,dest_plate,384PP_AQ_BP
705,antigen,af_src001,I1,C1,250,dest_plate,384PP_AQ_BP
706,antigen,af_src001,I1,C2,150,dest_plate,384PP_AQ_BP
707,antigen,af_src001,I1,C3,50,dest_plate,384PP_AQ_BP
708,antigen,af_src001,I1,C7,2000,dest_plate,384PP_AQ_BP
709,antigen,af_src001,I1,C8,800,dest_plate,384PP_AQ_BP
710,antigen,af_src001,I1,C9,450,dest_plate,384PP_AQ_BP
711,antigen,af_src001,I1,C10,250,dest_plate,384PP_AQ_BP
712,antigen,af_src001,I1,C11,150,dest_plate,384PP_AQ_BP
713,antigen,af_src001,I1,C12,50,dest_plate,384PP_AQ_BP
714,antigen,af_src001,I1,C16,2000,dest_plate,384PP_AQ_BP
715,antigen,af_src001,I1,C17,800,dest_plate,384PP_AQ_BP
716,antigen,af_src001,I1,C18,450,dest_plate,384PP_AQ_BP
717,antigen,af_src001,I1,C19,250,dest_plate,384PP_AQ_BP
718,antigen,af_src001,I1,C20,150,dest_plate,384PP_AQ_BP
719,antigen,af_src001,I1,C21,50,dest_plate,384PP_AQ_BP
720,antigen,af_src001,I1,D1,2000,dest_plate,384PP_AQ_BP
721,antigen,af_src001,I1,D2,800,dest_plate,384PP_AQ_BP
722,antigen,af_src001,I1,D3,450,dest_plate,384PP_AQ_BP
723,antigen,af_src001,I1,D4,250,dest_plate,384PP_AQ_BP
724,antigen,af_src001,I1,D5,150,dest_plate,384PP_AQ_BP
725,antigen,af_src001,I1,D6,50,dest_plate,384PP_AQ_BP
726,antigen,af_src001,I1,D10,2000,dest_plate,384PP_AQ_BP
727,antigen,af_src001,I1,D11,800,dest_plate,384PP_AQ_BP
728,antigen,af_src001,I1,D12,450,dest_plate,384PP_AQ_BP
729,antigen,af_src001,I1,D13,250,dest_plate,384PP_AQ_BP
730,antigen,af_src001,I1,D14,150,dest_plate,384PP_AQ_BP
731,antigen,af_src001,I1,D15,50,dest_plate,384PP_AQ_BP
732,antigen,af_src001,I1,D19,2000,dest_plate,384PP_AQ_BP
733,antigen,af_src001,I1,D20,800,dest_plate,384PP_AQ_BP
734,antigen,af_src001,I2,D21,450,dest_plate,384PP_AQ_BP
735,antigen,af_src001,I2,D22,250,dest_plate,384PP_AQ_BP
736,antigen,af_src001,I1,D23,150,dest_plate,384PP_AQ_BP
737,antigen,af_src001,I2,D24,50,dest_plate,384PP_AQ_BP
738,antigen,af_src001,I2,E4,2000,dest_plate,384PP_AQ_BP
739,antigen,af_src001,I2,E5,800,dest_plate,384PP_AQ_BP
740,antigen,af_src001,I2,E6,450,dest_plate,384PP_AQ_BP
741,antigen,af_src001,I2,E7,250,dest_plate,384PP_AQ_BP
742,antigen,af_src001,I2,E8,150,dest_plate,384PP_AQ_BP
743,antigen,af_src001,I2,E9,50,dest_plate,384PP_AQ_BP
744,antigen,af_src001,I2,E13,2000,dest_plate,384PP_AQ_BP
745,antigen,af_src001,I2,E14,800,dest_plate,384PP_AQ_BP
746,antigen,af_src001,I2,E15,450,dest_plate,384PP_AQ_BP
747,antigen,af_src001,I2,E16,250,dest_plate,384PP_AQ_BP
748,antigen,af_src001,I2,E17,150,dest_plate,384PP_AQ_BP
749,antigen,af_src001,I2,E18,50,dest_plate,384PP_AQ_BP
750,antigen,af_src001,I2,E22,2000,dest_plate,384PP_AQ_BP
751,antigen,af_src001,I2,E23,800,dest_plate,384PP_AQ_BP
752,antigen,af_src001,I2,E24,450,dest_plate,384PP_AQ_BP
753,antigen,af_src001,I2,F1,250,dest_plate,384PP_AQ_BP
754,antigen,af_src001,I2,F2,150,dest_plate,384PP_AQ_BP
755,antigen,af_src001,I2,F3,50,dest_plate,384PP_AQ_BP
756,antigen,af_src001,I2,F7,2000,dest_plate,384PP_AQ_BP
757,antigen,af_src001,I2,F8,800,dest_plate,384PP_AQ_BP
758,antigen,af_src001,I2,F9,450,dest_plate,384PP_AQ_BP
759,antigen,af_src001,I2,F10,250,dest_plate,384PP_AQ_BP
760,antigen,af_src001,I2,F11,150,dest_plate,384PP_AQ_BP
761,antigen,af_src001,I2,F12,50,dest_plate,384PP_AQ_BP
762,antigen,af_src001,I2,F16,2000,dest_plate,384PP_AQ_BP
763,antigen,af_src001,I2,F17,800,dest_plate,384PP_AQ_BP
764,antigen,af_src001,I2,F18,450,dest_plate,384PP_AQ_BP
765,antigen,af_src001,I2,F19,250,dest_plate,384PP_AQ_BP
766,antigen,af_src001,I2,F20,150,dest_plate,384PP_AQ_BP
767,antigen,af_src001,I2,F21,50,dest_plate,384PP_AQ_BP
768,antigen,af_src001,I2,G1,2000,dest_plate,384PP_AQ_BP
769,antigen,af_src001,I2,G2,800,dest_plate,384PP_AQ_BP
770,antigen,af_src001,I2,G3,450,dest_plate,384PP_AQ_BP
771,antigen,af_src001,I2,G4,250,dest_plate,384PP_AQ_BP
772,antigen,af_src001,I2,G5,150,dest_plate,384PP_AQ_BP
773,antigen,af_src001,I2,G6,50,dest_plate,384PP_AQ_BP
774,antigen,af_src001,I2,G10,2000,dest_plate,384PP_AQ_BP
775,antigen,af_src001,I2,G11,800,dest_plate,384PP_AQ_BP
776,antigen,af_src001,I2,G12,450,dest_plate,384PP_AQ_BP
777,antigen,af_src001,I2,G13,250,dest_plate,384PP_AQ_BP
778,antigen,af_src001,I2,G14,150,dest_plate,384PP_AQ_BP
779,antigen,af_src001,I2,G15,50,dest_plate,384PP_AQ_BP
780,antigen,af_src001,I2,G19,2000,dest_plate,384PP_AQ_BP
781,antigen,af_src001,I2,G20,800,dest_plate,384PP_AQ_BP
782,antigen,af_src001,I2,G21,450,dest_plate,384PP_AQ_BP
783,antigen,af_src001,I2,G22,250,dest_plate,384PP_AQ_BP
784,antigen,af_src001,I2,G23,150,dest_plate,384PP_AQ_BP
785,antigen,af_src001,I2,G24,50,dest_plate,384PP_AQ_BP
786,antigen,af_src001,I2,H4,2000,dest_plate,384PP_AQ_BP
787,antigen,af_src001,I2,H5,800,dest_plate,384PP_AQ_BP
788,antigen,af_src001,I2,H6,450,dest_plate,384PP_AQ_BP
789,antigen,af_src001,I2,H7,250,dest_plate,384PP_AQ_BP
790,antigen,af_src001,I2,H8,150,dest_plate,384PP_AQ_BP
791,antigen,af_src001,I2,H9,50,dest_plate,384PP_AQ_BP
792,antigen,af_src001,I2,H13,2000,dest_plate,384PP_AQ_BP
793,antigen,af_src001,I2,H14,800,dest_plate,384PP_AQ_BP
794,antigen,af_src001,I2,H15,450,dest_plate,384PP_AQ_BP
795,antigen,af_src001,I2,H16,250,dest_plate,384PP_AQ_BP
796,antigen,af_src001,I2,H17,150,dest_plate,384PP_AQ_BP
797,antigen,af_src001,I2,H18,50,dest_plate,384PP_AQ_BP
798,antigen,af_src001,I2,H22,2000,dest_plate,384PP_AQ_BP
799,antigen,af_src001,I3,H23,800,dest_plate,384PP_AQ_BP
800,antigen,af_src001,I3,H24,450,dest_plate,384PP_AQ_BP
801,antigen,af_src001,I3,I1,250,dest_plate,384PP_AQ_BP
802,antigen,af_src001,I2,I2,150,dest_plate,384PP_AQ_BP
803,antigen,af_src001,I2,I3,50,dest_plate,384PP_AQ_BP
804,antigen,af_src001,I3,I7,2000,dest_plate,384PP_AQ_BP
805,antigen,af_src001,I3,I8,800,dest_plate,384PP_AQ_BP
806,antigen,af_src001,I3,I9,450,dest_plate,384PP_AQ_BP
807,antigen,af_src001,I3,I10,250,dest_plate,384PP_AQ_BP
808,antigen,af_src001,I3,I11,150,dest_plate,384PP_AQ_BP
809,antigen,af_src001,I3,I12,50,dest_plate,384PP_AQ_BP
810,antigen,af_src001,I3,I16,2000,dest_plate,384PP_AQ_BP
811,antigen,af_src001,I3,I17,800,dest_plate,384PP_AQ_BP
812,antigen,af_src001,I3,I18,450,dest_plate,384PP_AQ_BP
813,antigen,af_src001,I3,I19,250,dest_plate,384PP_AQ_BP
814,antigen,af_src001,I3,I20,150,dest_plate,384PP_AQ_BP
815,antigen,af_src001,I3,I21,50,dest_plate,384PP_AQ_BP
816,antigen,af_src001,I3,J1,2000,dest_plate,384PP_AQ_BP
817,antigen,af_src001,I3,J2,800,dest_plate,384PP_AQ_BP
818,antigen,af_src001,I3,J3,450,dest_plate,384PP_AQ_BP
819,antigen,af_src001,I3,J4,250,dest_plate,384PP_AQ_BP
820,antigen,af_src001,I3,J5,150,dest_plate,384PP_AQ_BP
821,antigen,af_src001,I3,J6,50,dest_plate,384PP_AQ_BP
822,antigen,af_src001,I3,J10,2000,dest_plate,384PP_AQ_BP
823,antigen,af_src001,I3,J11,800,dest_plate,384PP_AQ_BP
824,antigen,af_src001,I3,J12,450,dest_plate,384PP_AQ_BP
825,antigen,af_src001,I3,J13,250,dest_plate,384PP_AQ_BP
826,antigen,af_src001,I3,J14,150,dest_plate,384PP_AQ_BP
827,antigen,af_src001,I3,J15,50,dest_plate,384PP_AQ_BP
828,antigen,af_src001,I3,J19,2000,dest_plate,384PP_AQ_BP
829,antigen,af_src001,I3,J20,800,dest_plate,384PP_AQ_BP
830,antigen,af_src001,I3,J21,450,dest_plate,384PP_AQ_BP
831,antigen,af_src001,I3,J22,250,dest_plate,384PP_AQ_BP
832,antigen,af_src001,I3,J23,150,dest_plate,384PP_AQ_BP
833,antigen,af_src001,I3,J24,50,dest_plate,384PP_AQ_BP
834,antigen,af_src001,I3,K4,2000,dest_plate,384PP_AQ_BP
835,antigen,af_src001,I3,K5,800,dest_plate,384PP_AQ_BP
836,antigen,af_src001,I3,K6,450,dest_plate,384PP_AQ_BP
837,antigen,af_src001,I3,K7,250,dest_plate,384PP_AQ_BP
838,antigen,af_src001,I3,K8,150,dest_plate,384PP_AQ_BP
839,antigen,af_src001,I3,K9,50,dest_plate,384PP_AQ_BP
840,antigen,af_src001,I3,K13,2000,dest_plate,384PP_AQ_BP
841,antigen,af_src001,I3,K14,800,dest_plate,384PP_AQ_BP
842,antigen,af_src001,I3,K15,450,dest_plate,384PP_AQ_BP
843,antigen,af_src001,I3,K16,250,dest_plate,384PP_AQ_BP
844,antigen,af_src001,I3,K17,150,dest_plate,384PP_AQ_BP
845,antigen,af_src001,I3,K18,50,dest_plate,384PP_AQ_BP
846,antigen,af_src001,I3,K22,2000,dest_plate,384PP_AQ_BP
847,antigen,af_src001,I3,K23,800,dest_plate,384PP_AQ_BP
848,antigen,af_src001,I3,K24,450,dest_plate,384PP_AQ_BP
849,antigen,af_src001,I3,L1,250,dest_plate,384PP_AQ_BP
850,antigen,af_src001,I3,L2,150,dest_plate,384PP_AQ_BP
851,antigen,af_src001,I3,L3,50,dest_plate,384PP_AQ_BP
852,antigen,af_src001,I3,L7,2000,dest_plate,384PP_AQ_BP
853,antigen,af_src001,I3,L8,800,dest_plate,384PP_AQ_BP
854,antigen,af_src001,I3,L9,450,dest_plate,384PP_AQ_BP
855,antigen,af_src001,I3,L10,250,dest_plate,384PP_AQ_BP
856,antigen,af_src001,I3,L11,150,dest_plate,384PP_AQ_BP
857,antigen,af_src001,I3,L12,50,dest_plate,384PP_AQ_BP
858,antigen,af_src001,I3,L16,2000,dest_plate,384PP_AQ_BP
859,antigen,af_src001,I3,L17,800,dest_plate,384PP_AQ_BP
860,antigen,af_src001,I3,L18,450,dest_plate,384PP_AQ_BP
861,antigen,af_src001,I3,L19,250,dest_plate,384PP_AQ_BP
862,antigen,af_src001,I3,L20,150,dest_plate,384PP_AQ_BP
863,antigen,af_src001,I3,L21,50,dest_plate,384PP_AQ_BP
864,antigen,af_src001,I4,M1,2000,dest_plate,384PP_AQ_BP
865,antigen,af_src001,I3,M2,800,dest_plate,384PP_AQ_BP
866,antigen,af_src001,I3,M3,450,dest_plate,384PP_AQ_BP
867,antigen,af_src001,I4,M4,250,dest_plate,384PP_AQ_BP
868,antigen,af_src001,I3,M5,150,dest_plate,384PP_AQ_BP
869,antigen,af_src001,I3,M6,50,dest_plate,384PP_AQ_BP
870,antigen,af_src001,I4,M10,2000,dest_plate,384PP_AQ_BP
871,antigen,af_src001,I4,M11,800,dest_plate,384PP_AQ_BP
872,antigen,af_src001,I4,M12,450,dest_plate,384PP_AQ_BP
873,antigen,af_src001,I4,M13,250,dest_plate,384PP_AQ_BP
874,antigen,af_src001,I4,M14,150,dest_plate,384PP_AQ_BP
875,antigen,af_src001,I4,M15,50,dest_plate,384PP_AQ_BP
876,antigen,af_src001,I4,M19,2000,dest_plate,384PP_AQ_BP
877,antigen,af_src001,I4,M20,800,dest_plate,384PP_AQ_BP
878,antigen,af_src001,I4,M21,450,dest_plate,384PP_AQ_BP
879,antigen,af_src001,I4,M22,250,dest_plate,384PP_AQ_BP
880,antigen,af_src001,I4,M23,150,dest_plate,384PP_AQ_BP
881,antigen,af_src001,I4,M24,50,dest_plate,384PP_AQ_BP
882,antigen,af_src001,I4,N4,2000,dest_plate,384PP_AQ_BP
883,antigen,af_src001,I4,N5,800,dest_plate,384PP_AQ_BP
884,antigen,af_src001,I4,N6,450,dest_plate,384PP_AQ_BP
885,antigen,af_src001,I4,N7,250,dest_plate,384PP_AQ_BP
886,antigen,af_src001,I4,N8,150,dest_plate,384PP_AQ_BP
887,antigen,af_src001,I4,N9,50,dest_plate,384PP_AQ_BP
888,antigen,af_src001,I4,N13,2000,dest_plate,384PP_AQ_BP
889,antigen,af_src001,I4,N14,800,dest_plate,384PP_AQ_BP
890,antigen,af_src001,I4,N15,450,dest_plate,384PP_AQ_BP
891,antigen,af_src001,I4,N16,250,dest_plate,384PP_AQ_BP
892,antigen,af_src001,I4,N17,150,dest_plate,384PP_AQ_BP
893,antigen,af_src001,I4,N18,50,dest_plate,384PP_AQ_BP
894,antigen,af_src001,I4,N22,2000,dest_plate,384PP_AQ_BP
895,antigen,af_src001,I4,N23,800,dest_plate,384PP_AQ_BP
896,antigen,af_src001,I4,N24,450,dest_plate,384PP_AQ_BP
897,antigen,af_src001,I4,O1,250,dest_plate,384PP_AQ_BP
898,antigen,af_src001,I4,O2,150,dest_plate,384PP_AQ_BP
899,antigen,af_src001,I4,O3,50,dest_plate,384PP_AQ_BP
900,antigen,af_src001,I4,O7,2000,dest_plate,384PP_AQ_BP
901,antigen,af_src001,I4,O8,800,dest_plate,384PP_AQ_BP
902,antigen,af_src001,I4,O9,450,dest_plate,384PP_AQ_BP
903,antigen,af_src001,I4,O10,250,dest_plate,384PP_AQ_BP
904,antigen,af_src001,I4,O11,150,dest_plate,384PP_AQ_BP
905,antigen,af_src001,I4,O12,50,dest_plate,384PP_AQ_BP
906,antigen,af_src001,I4,O16,2000,dest_plate,384PP_AQ_BP
907,antigen,af_src001,I4,O17,800,dest_plate,384PP_AQ_BP
908,antigen,af_src001,I4,O18,450,dest_plate,384PP_AQ_BP
909,antigen,af_src001,I4,O19,250,dest_plate,384PP_AQ_BP
910,antigen,af_src001,I4,O20,150,dest_plate,384PP_AQ_BP
911,antigen,af_src001,I4,O21,50,dest_plate,384PP_AQ_BP
912,antigen,af_src001,I4,P1,2000,dest_plate,384PP_AQ_BP
913,antigen,af_src001,I4,P2,800,dest_plate,384PP_AQ_BP
914,antigen,af_src001,I4,P3,450,dest_plate,384PP_AQ_BP
915,antigen,af_src001,I4,P4,250,dest_plate,384PP_AQ_BP
916,antigen,af_src001,I4,P5,150,dest_plate,384PP_AQ_BP
917,antigen,af_src001,I4,P6,50,dest_plate,384PP_AQ_BP
918,antigen,af_src001,I4,P10,2000,dest_plate,384PP_AQ_BP
919,antigen,af_src001,I4,P11,800,dest_plate,384PP_AQ_BP
920,antigen,af_src001,I4,P12,450,dest_plate,384PP_AQ_BP
921,antigen,af_src001,I4,P13,250,dest_plate,384PP_AQ_BP
922,antigen,af_src001,I4,P14,150,dest_plate,384PP_AQ_BP
923,antigen,af_src001,I4,P15,50,dest_plate,384PP_AQ_BP
924,antigen2,af_src001,I5,A7,2000,dest_plate,384PP_AQ_BP
925,antigen2,af_src001,I5,A8,675,dest_plate,384PP_AQ_BP
926,antigen2,af_src001,I5,A16,2000,dest_plate,384PP_AQ_BP
927,antigen2,af_src001,I5,A17,675,dest_plate,384PP_AQ_BP
928,antigen2,af_src001,I5,B1,2000,dest_plate,384PP_AQ_BP
929,antigen2,af_src001,I5,B2,675,dest_plate,384PP_AQ_BP
930,antigen2,af_src001,I5,B10,2000,dest_plate,384PP_AQ_BP
931,antigen2,af_src001,I5,B11,675,dest_plate,384PP_AQ_BP
932,antigen2,af_src001,I5,B19,2000,dest_plate,384PP_AQ_BP
933,antigen2,af_src001,I5,B20,675,dest_plate,384PP_AQ_BP
934,antigen2,af_src001,I5,C4,2000,dest_plate,384PP_AQ_BP
935,antigen2,af_src001,I5,C5,675,dest_plate,384PP_AQ_BP
936,antigen2,af_src001,I5,C13,2000,dest_plate,384PP_AQ_BP
937,antigen2,af_src001,I5,C14,675,dest_plate,384PP_AQ_BP
938,antigen2,af_src001,I5,C22,2000,dest_plate,384PP_AQ_BP
939,antigen2,af_src001,I5,C23,675,dest_plate,384PP_AQ_BP
940,antigen2,af_src001,I5,D7,2000,dest_plate,384PP_AQ_BP
941,antigen2,af_src001,I5,D8,675,dest_plate,384PP_AQ_BP
942,antigen2,af_src001,I5,D16,2000,dest_plate,384PP_AQ_BP
943,antigen2,af_src001,I5,D17,675,dest_plate,384PP_AQ_BP
944,antigen2,af_src001,I5,E1,2000,dest_plate,384PP_AQ_BP
945,antigen2,af_src001,I5,E2,675,dest_plate,384PP_AQ_BP
946,antigen2,af_src001,I5,E10,2000,dest_plate,384PP_AQ_BP
947,antigen2,af_src001,I5,E11,675,dest_plate,384PP_AQ_BP
948,antigen2,af_src001,I5,E19,2000,dest_plate,384PP_AQ_BP
949,antigen2,af_src001,I5,E20,675,dest_plate,384PP_AQ_BP
950,antigen2,af_src001,I5,F4,2000,dest_plate,384PP_AQ_BP
951,antigen2,af_src001,I5,F5,675,dest_plate,384PP_AQ_BP
952,antigen2,af_src001,I5,F13,2000,dest_plate,384PP_AQ_BP
953,antigen2,af_src001,I6,F14,675,dest_plate,384PP_AQ_BP
954,antigen2,af_src001,I6,F22,2000,dest_plate,384PP_AQ_BP
955,antigen2,af_src001,I6,F23,675,dest_plate,384PP_AQ_BP
956,antigen2,af_src001,I6,G7,2000,dest_plate,384PP_AQ_BP
957,antigen2,af_src001,I6,G8,675,dest_plate,384PP_AQ_BP
958,antigen2,af_src001,I6,G16,2000,dest_plate,384PP_AQ_BP
959,antigen2,af_src001,I6,G17,675,dest_plate,384PP_AQ_BP
960,antigen2,af_src001,I6,H1,2000,dest_plate,384PP_AQ_BP
961,antigen2,af_src001,I6,H2,675,dest_plate,384PP_AQ_BP
962,antigen2,af_src001,I6,H10,2000,dest_plate,384PP_AQ_BP
963,antigen2,af_src001,I6,H11,675,dest_plate,384PP_AQ_BP
964,antigen2,af_src001,I6,H19,2000,dest_plate,384PP_AQ_BP
965,antigen2,af_src001,I6,H20,675,dest_plate,384PP_AQ_BP
966,antigen2,af_src001,I6,I4,2000,dest_plate,384PP_AQ_BP
967,antigen2,af_src001,I6,I5,675,dest_plate,384PP_AQ_BP
968,antigen2,af_src001,I6,I13,2000,dest_plate,384PP_AQ_BP
969,antigen2,af_src001,I6,I14,675,dest_plate,384PP_AQ_BP
970,antigen2,af_src001,I6,I22,2000,dest_plate,384PP_AQ_BP
971,antigen2,af_src001,I6,I23,675,dest_plate,384PP_AQ_BP
972,antigen2,af_src001,I6,J7,2000,dest_plate,384PP_AQ_BP
973,antigen2,af_src001,I6,J8,675,dest_plate,384PP_AQ_BP
974,antigen2,af_src001,I6,J16,2000,dest_plate,384PP_AQ_BP
975,antigen2,af_src001,I6,J17,675,dest_plate,384PP_AQ_BP
976,antigen2,af_src001,I6,K1,2000,dest_plate,384PP_AQ_BP
977,antigen2,af_src001,I6,K2,675,dest_plate,384PP_AQ_BP
978,antigen2,af_src001,I6,K10,2000,dest_plate,384PP_AQ_BP
979,antigen2,af_src001,I6,K11,675,dest_plate,384PP_AQ_BP
980,antigen2,af_src001,I6,K19,2000,dest_plate,384PP_AQ_BP
981,antigen2,af_src001,I6,K20,675,dest_plate,384PP_AQ_BP
982,antigen2,af_src001,I7,L4,2000,dest_plate,384PP_AQ_BP
983,antigen2,af_src001,I6,L5,675,dest_plate,384PP_AQ_BP
984,antigen2,af_src001,I7,L13,2000,dest_plate,384PP_AQ_BP
985,antigen2,af_src001,I6,L14,675,dest_plate,384PP_AQ_BP
986,antigen2,af_src001,I7,L22,2000,dest_plate,384PP_AQ_BP
987,antigen2,af_src001,I7,L23,675,dest_plate,384PP_AQ_BP
988,antigen2,af_src001,I7,M7,2000,dest_plate,384PP_AQ_BP
989,antigen2,af_src001,I7,M8,675,dest_plate,384PP_AQ_BP
990,antigen2,af_src001,I7,M16,2000,dest_plate,384PP_AQ_BP
991,antigen2,af_src001,I7,M17,675,dest_plate,384PP_AQ_BP
992,antigen2,af_src001,I7,N1,2000,dest_plate,384PP_AQ_BP
993,antigen2,af_src001,I7,N2,675,dest_plate,384PP_AQ_BP
994,antigen2,af_src001,I7,N10,2000,dest_plate,384PP_AQ_BP
995,antigen2,af_src001,I7,N11,675,dest_plate,384PP_AQ_BP
996,antigen2,af_src001,I7,N19,2000,dest_plate,384PP_AQ_BP
997,antigen2,af_src001,I7,N20,675,dest_plate,384PP_AQ_BP
998,antigen2,af_src001,I7,O4,2000,dest_plate,384PP_AQ_BP
999,antigen2,af_src001,I7,O5,675,dest_plate,384PP_AQ_BP
1000,antigen2,af_src001,I7,O13,2000,dest_plate,384PP_AQ_BP
1001,antigen2,af_src001,I7,O14,675,dest_plate,384PP_AQ_BP
1002,antigen2,af_src001,I7,O22,2000,dest_plate,384PP_AQ_BP
1003,antigen2,af_src001,I7,O23,675,dest_plate,384PP_AQ_BP
1004,antigen2,af_src001,I7,P7,2000,dest_plate,384PP_AQ_BP
1005,antigen2,af_src001,I7,P8,675,dest_plate,384PP_AQ_BP
1006,antigen2,af_src001,I7,P16,2000,dest_plate,384PP_AQ_BP
1007,antigen2,af_src001,I7,P17,675,dest_plate,384PP_AQ_BP